inventory_id,uniprot_accession,gene_symbol,resource_annotation_status,inventory_status,source_url,payload
CYT_P09341,P09341,CXCL1,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/P09341,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""GROA_HUMAN"",""gene_aliases"":""CXCL1 GRO GRO1 GROA MGSA SCYB1"",""gene_symbol"":""CXCL1"",""go_ids"":""GO:0005102; GO:0005576; GO:0006935; GO:0006954; GO:0006955; GO:0007165; GO:0007186; GO:0007399; GO:0008009; GO:0008047; GO:0008083; GO:0008285; GO:0030036; GO:0035556; GO:0035580; GO:1904724"",""inventory_id"":""CYT_P09341"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0202; KW-0903; KW-1015; KW-0339; KW-0395; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Growth-regulated alpha protein (C-X-C motif chemokine 1) (GRO-alpha(1-73)) (Melanoma growth stimulatory activity) (MGSA) (Neutrophil-activating protein 3) (NAP-3) [Cleaved into: GRO-alpha(4-73); GRO-alpha(5-73); GRO-alpha(6-73)]"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/P09341"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""P09341""}"
CYT_P09429,P09429,HMGB1,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/P09429,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""HMGB1_HUMAN"",""gene_aliases"":""HMGB1 HMG1"",""gene_symbol"":""HMGB1"",""go_ids"":""GO:0000122; GO:0000400; GO:0000405; GO:0000793; GO:0000976; GO:0001530; GO:0001773; GO:0001786; GO:0001935; GO:0002218; GO:0002270; GO:0002281; GO:0002407; GO:0002437; GO:0002643; GO:0002840; GO:0003684; GO:0003690; GO:0003697; GO:0003713; GO:0003714; GO:0003723; GO:0003725; GO:0003727; GO:0005125; GO:0005178; GO:0005576; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0005769; GO:0005783; GO:0005793; GO:0005886; GO:0006265; GO:0006284; GO:0006302; GO:0006303; GO:0006310; GO:0006338; GO:0006954; GO:0007204; GO:0008301; GO:0009986; GO:0010508; GO:0010858; GO:0016829; GO:0017053; GO:0017055; GO:0019958; GO:0030295; GO:0031175; GO:0031507; GO:0032392; GO:0032425; GO:0032689; GO:0032727; GO:0032728; GO:0032731; GO:0032732; GO:0032733; GO:0032735; GO:0032755; GO:0032757; GO:0032760; GO:0033151; GO:0034137; GO:0034145; GO:0034165; GO:0034774; GO:0035711; GO:0035767; GO:0035868; GO:0042056; GO:0042104; GO:0043005; GO:0043065; GO:0043277; GO:0043371; GO:0043388; GO:0043410; GO:0043536; GO:0043537; GO:0045063; GO:0045944; GO:0046330; GO:0046598; GO:0048018; GO:0050786; GO:0061629; GO:0070182; GO:0070374; GO:0071222; GO:0071639; GO:0090026; GO:0090303; GO:0097100; GO:0097350; GO:0140297; GO:0140656; GO:1901224; GO:1903672; GO:1904813; GO:1905564; GO:2000343; GO:2000426; GO:2000819; GO:2001200"",""inventory_id"":""CYT_P09429"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0007; KW-1064; KW-0013; KW-0072; KW-1003; KW-0145; KW-0158; KW-0963; KW-0903; KW-1015; KW-0227; KW-0233; KW-0234; KW-0238; KW-0256; KW-0967; KW-0945; KW-0391; KW-0395; KW-0399; KW-1017; KW-0472; KW-0539; KW-0558; KW-0597; KW-1267; KW-1185; KW-0677; KW-0964"",""protein_names"":""High mobility group protein B1 (High mobility group protein 1) (HMG-1)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/P09429"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""P09429""}"
CYT_P09529,P09529,INHBB,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/P09529,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""INHBB_HUMAN"",""gene_aliases"":""INHBB"",""gene_symbol"":""INHBB"",""go_ids"":""GO:0001541; GO:0005125; GO:0005179; GO:0005576; GO:0006952; GO:0007178; GO:0007283; GO:0008083; GO:0009267; GO:0009611; GO:0017085; GO:0021983; GO:0030154; GO:0032686; GO:0032869; GO:0032924; GO:0034698; GO:0042803; GO:0044320; GO:0045444; GO:0046676; GO:0046789; GO:0046881; GO:0046882; GO:0048471; GO:0060279; GO:0071277; GO:0071320; GO:0071347; GO:0071397; GO:0071944; GO:0072520; GO:0097067; GO:1904017; GO:1904628"",""inventory_id"":""CYT_P09529"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0165; KW-0903; KW-1015; KW-0325; KW-0339; KW-0372; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Inhibin beta B chain (Activin beta-B chain)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/P09529"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""P09529""}"
CYT_P09544,P09544,WNT2,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/P09544,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""WNT2_HUMAN"",""gene_aliases"":""WNT2 INT1L1 IRP"",""gene_symbol"":""WNT2"",""go_ids"":""GO:0002088; GO:0005109; GO:0005125; GO:0005576; GO:0005737; GO:0007267; GO:0008284; GO:0022008; GO:0030182; GO:0031012; GO:0033278; GO:0045165; GO:0045944; GO:0048018; GO:0048146; GO:0050769; GO:0060070; GO:0061072; GO:0061180; GO:0071300; GO:0071560; GO:1904948; GO:1990909"",""inventory_id"":""CYT_P09544"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0217; KW-1015; KW-0272; KW-0325; KW-0449; KW-1267; KW-1185; KW-0964; KW-0732; KW-0879"",""protein_names"":""Protein Wnt-2 (Int-1-like protein 1) (Int-1-related protein) (IRP)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/P09544"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""P09544""}"
CYT_P09603,P09603,CSF1,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/P09603,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""CSF1_HUMAN"",""gene_aliases"":""CSF1"",""gene_symbol"":""CSF1"",""go_ids"":""GO:0001954; GO:0002931; GO:0003006; GO:0005125; GO:0005157; GO:0005576; GO:0005788; GO:0005886; GO:0007169; GO:0008083; GO:0008284; GO:0010628; GO:0010743; GO:0010744; GO:0010759; GO:0016020; GO:0030225; GO:0030316; GO:0030335; GO:0032946; GO:0038145; GO:0042117; GO:0042802; GO:0042803; GO:0043235; GO:0045087; GO:0045651; GO:0045657; GO:0045672; GO:0048471; GO:0051247; GO:0061518; GO:1902228; GO:1904141; GO:1905523; GO:1990682"",""inventory_id"":""CYT_P09603"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0025; KW-1003; KW-0202; KW-0903; KW-1015; KW-0325; KW-0339; KW-0391; KW-0395; KW-0399; KW-0472; KW-0597; KW-0654; KW-1267; KW-1185; KW-0964; KW-0732; KW-0812; KW-1133"",""protein_names"":""Macrophage colony-stimulating factor 1 (CSF-1) (M-CSF) (MCSF) (Lanimostim) (Proteoglycan macrophage colony-stimulating factor) (PG-M-CSF) [Cleaved into: Processed macrophage colony-stimulating factor 1; Macrophage colony-stimulating factor 1 43 kDa subunit]"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/P09603"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""P09603""}"
CYT_P09919,P09919,CSF3,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/P09919,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""CSF3_HUMAN"",""gene_aliases"":""CSF3 C17orf33 GCSF"",""gene_symbol"":""CSF3"",""go_ids"":""GO:0005125; GO:0005130; GO:0005576; GO:0006955; GO:0008083; GO:0008284; GO:0019221; GO:0019899; GO:0030225; GO:0030838; GO:0030851; GO:0038158; GO:0043202; GO:0045471; GO:0045639; GO:0045944; GO:0051897; GO:0071222; GO:0071345; GO:0071682; GO:0110053"",""inventory_id"":""CYT_P09919"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0025; KW-0202; KW-0903; KW-1015; KW-0325; KW-0339; KW-0582; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Granulocyte colony-stimulating factor (G-CSF) (Pluripoietin) (Filgrastim) (Lenograstim)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/P09919"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""P09919""}"
CYT_P0DY56,P0DY56,IFNA1,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/P0DY56,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""IFNA1_HUMAN"",""gene_aliases"":""IFNA1"",""gene_symbol"":""IFNA1"",""go_ids"":""GO:0005126; GO:0005576; GO:0006952"",""inventory_id"":""CYT_P0DY56"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0051; KW-0202; KW-0903; KW-1015; KW-1185; KW-0964; KW-0732"",""protein_names"":""Interferon alpha-1 (IFN-alpha-1) (Interferon alpha-D) (LeIF D)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/P0DY56"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""P0DY56""}"
CYT_P10145,P10145,CXCL8,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/P10145,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""IL8_HUMAN"",""gene_aliases"":""CXCL8 IL8"",""gene_symbol"":""CXCL8"",""go_ids"":""GO:0001525; GO:0002237; GO:0005153; GO:0005576; GO:0006935; GO:0006954; GO:0007165; GO:0007186; GO:0007204; GO:0008009; GO:0008201; GO:0008285; GO:0010628; GO:0010629; GO:0016020; GO:0019722; GO:0030155; GO:0030593; GO:0031623; GO:0032642; GO:0034976; GO:0035556; GO:0042119; GO:0044344; GO:0045091; GO:0045236; GO:0045730; GO:0045744; GO:0045766; GO:0048566; GO:0050920; GO:0050930; GO:0060354; GO:0061844; GO:0071222; GO:0071347; GO:0071356; GO:0090023; GO:0097648; GO:2000535"",""inventory_id"":""CYT_P10145"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0145; KW-0164; KW-0202; KW-0903; KW-1015; KW-0395; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Interleukin-8 (IL-8) (C-X-C motif chemokine 8) (Chemokine (C-X-C motif) ligand 8) (Emoctakin) (Granulocyte chemotactic protein 1) (GCP-1) (Monocyte-derived neutrophil chemotactic factor) (MDNCF) (Monocyte-derived neutrophil-activating peptide) (MONAP) (Neutrophil-activating protein 1) (NAP-1) (Protein 3-10C) (T-cell chemotactic factor) [Cleaved into: MDNCF-a (GCP/IL-8 protein IV) (IL8/NAP1 form I); Interleukin-8 ((Ala-IL-8)77) (GCP/IL-8 protein II) (IL-8(1-77)) (IL8/NAP1 form II) (MDNCF-b); IL-8(5-77); IL-8(6-77) ((Ser-IL-8)72) (GCP/IL-8 protein I) (IL8/NAP1 form III) (Lymphocyte-derived neutrophil-activating factor) (LYNAP) (MDNCF-c) (Neutrophil-activating factor) (NAF); IL-8(7-77) (GCP/IL-8 protein V) (IL8/NAP1 form IV); IL-8(8-77) (GCP/IL-8 protein VI) (IL8/NAP1 form V); IL-8(9-77) (GCP/IL-8 protein III) (IL8/NAP1 form VI)]"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/P10145"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""P10145""}"
CYT_P10147,P10147,CCL3,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/P10147,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""CCL3_HUMAN"",""gene_aliases"":""CCL3 G0S19-1 MIP1A SCYA3"",""gene_symbol"":""CCL3"",""go_ids"":""GO:0000165; GO:0001649; GO:0001775; GO:0002548; GO:0004672; GO:0005576; GO:0005737; GO:0005829; GO:0006816; GO:0006874; GO:0006887; GO:0006935; GO:0006954; GO:0007010; GO:0007267; GO:0008009; GO:0008360; GO:0009636; GO:0010628; GO:0010629; GO:0010818; GO:0014808; GO:0016004; GO:0016301; GO:0019722; GO:0023052; GO:0030335; GO:0030502; GO:0030593; GO:0031726; GO:0031730; GO:0032731; GO:0032760; GO:0042056; GO:0042802; GO:0043308; GO:0043525; GO:0043615; GO:0043922; GO:0045671; GO:0048020; GO:0048245; GO:0048246; GO:0048247; GO:0050729; GO:0050795; GO:0050850; GO:0051897; GO:0051928; GO:0051930; GO:0060326; GO:0061844; GO:0070098; GO:0070374; GO:0070723; GO:0071346; GO:0071347; GO:0071356; GO:0071621; GO:0090280; GO:1903980; GO:1904141; GO:2000503"",""inventory_id"":""CYT_P10147"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0145; KW-0202; KW-0903; KW-1015; KW-0395; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""C-C motif chemokine 3 (G0/G1 switch regulatory protein 19-1) (Macrophage inflammatory protein 1-alpha) (MIP-1-alpha) (PAT 464.1) (SIS-beta) (Small-inducible cytokine A3) (Tonsillar lymphocyte LD78 alpha protein) [Cleaved into: MIP-1-alpha(4-69) (LD78-alpha(4-69))]"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/P10147"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""P10147""}"
CYT_P10451,P10451,SPP1,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/P10451,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""OSTP_HUMAN"",""gene_aliases"":""SPP1 BNSP OPN PSEC0156"",""gene_symbol"":""SPP1"",""go_ids"":""GO:0001649; GO:0005178; GO:0005509; GO:0005576; GO:0005788; GO:0005794; GO:0006710; GO:0007155; GO:0007566; GO:0030282; GO:0033280; GO:0036005; GO:0036094; GO:0045177; GO:0045780; GO:0045893; GO:0046697; GO:0048471; GO:0048545; GO:0048685; GO:0050840; GO:0055074; GO:0070062; GO:0071394; GO:1904612; GO:2000866"",""inventory_id"":""CYT_P10451"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0025; KW-0091; KW-0130; KW-0202; KW-0903; KW-0325; KW-0597; KW-0654; KW-1267; KW-1185; KW-0964; KW-0730; KW-0732"",""protein_names"":""Osteopontin (Bone sialoprotein 1) (Nephropontin) (Secreted phosphoprotein 1) (SPP-1) (Urinary stone protein) (Uropontin)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/P10451"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""P10451""}"
CYT_P10600,P10600,TGFB3,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/P10600,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""TGFB3_HUMAN"",""gene_aliases"":""TGFB3"",""gene_symbol"":""TGFB3"",""go_ids"":""GO:0001666; GO:0001701; GO:0005114; GO:0005125; GO:0005576; GO:0005886; GO:0007179; GO:0007435; GO:0007507; GO:0008083; GO:0008284; GO:0008285; GO:0010718; GO:0010936; GO:0030879; GO:0031012; GO:0031093; GO:0032570; GO:0032967; GO:0034713; GO:0034714; GO:0042127; GO:0042476; GO:0042704; GO:0042802; GO:0043065; GO:0043524; GO:0045216; GO:0045893; GO:0045944; GO:0048286; GO:0050431; GO:0050714; GO:0051491; GO:0051496; GO:0060325; GO:0060391; GO:0062009; GO:0070483; GO:0099126; GO:1904706; GO:1905075"",""inventory_id"":""CYT_P10600"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0025; KW-0122; KW-0165; KW-0225; KW-1015; KW-0272; KW-0325; KW-0339; KW-0488; KW-0497; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Transforming growth factor beta-3 proprotein [Cleaved into: Latency-associated peptide (LAP); Transforming growth factor beta-3 (TGF-beta-3)]"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/P10600"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""P10600""}"
CYT_P10720,P10720,PF4V1,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/P10720,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""PF4V_HUMAN"",""gene_aliases"":""PF4V1 CXCL4V1 SCYB4V1"",""gene_symbol"":""PF4V1"",""go_ids"":""GO:0005576; GO:0006954; GO:0008009; GO:0030593; GO:0045236; GO:0061844; GO:0071222"",""inventory_id"":""CYT_P10720"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0202; KW-0903; KW-1015; KW-0325; KW-0358; KW-0654; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Platelet factor 4 variant (C-X-C motif chemokine 4 variant) (CXCL4L1) (PF4alt) (PF4var1) [Cleaved into: Platelet factor 4 variant(4-74); Platelet factor 4 variant(5-74); Platelet factor 4 variant(6-74)]"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/P10720"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""P10720""}"
CYT_P12643,P12643,BMP2,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/P12643,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""BMP2_HUMAN"",""gene_aliases"":""BMP2 BMP2A"",""gene_symbol"":""BMP2"",""go_ids"":""GO:0000122; GO:0001501; GO:0001649; GO:0001658; GO:0001666; GO:0001701; GO:0001837; GO:0001934; GO:0002062; GO:0003007; GO:0003129; GO:0003133; GO:0003176; GO:0003181; GO:0003203; GO:0003210; GO:0003272; GO:0003331; GO:0005102; GO:0005125; GO:0005576; GO:0006355; GO:0006879; GO:0006954; GO:0007219; GO:0007267; GO:0007507; GO:0008083; GO:0008284; GO:0008285; GO:0009887; GO:0009986; GO:0010467; GO:0010628; GO:0010629; GO:0010718; GO:0010894; GO:0010922; GO:0019211; GO:0021537; GO:0021978; GO:0030177; GO:0030282; GO:0030316; GO:0030335; GO:0030501; GO:0030509; GO:0030512; GO:0032348; GO:0032991; GO:0033690; GO:0035051; GO:0035054; GO:0035360; GO:0039706; GO:0042475; GO:0042482; GO:0043065; GO:0043410; GO:0043569; GO:0045165; GO:0045599; GO:0045600; GO:0045666; GO:0045778; GO:0045786; GO:0045892; GO:0045893; GO:0045944; GO:0048662; GO:0048711; GO:0048762; GO:0048839; GO:0051042; GO:0055007; GO:0055008; GO:0060039; GO:0060128; GO:0060129; GO:0060317; GO:0060348; GO:0060391; GO:0060426; GO:0060485; GO:0061036; GO:0070374; GO:0070700; GO:0070724; GO:0071773; GO:0072138; GO:0090090; GO:1900159; GO:1900745; GO:1901331; GO:1902895; GO:1905072; GO:1905222; GO:2000065; GO:2000726"",""inventory_id"":""CYT_P12643"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0002; KW-0891; KW-0165; KW-0202; KW-0217; KW-0221; KW-0225; KW-1015; KW-0242; KW-0325; KW-0339; KW-0892; KW-0582; KW-0597; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Bone morphogenetic protein 2 (BMP-2) (Bone morphogenetic protein 2A) (BMP-2A)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/P12643"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""P12643""}"
CYT_P12644,P12644,BMP4,reviewed,resource_annotated_candidate,https://www.uniprot.org/uniprotkb/P12644,"{""biological_evidence_status"":""inventory_only_no_assertion_or_prior"",""entry_name"":""BMP4_HUMAN"",""gene_aliases"":""BMP4 BMP2B DVR4"",""gene_symbol"":""BMP4"",""go_ids"":""GO:0000122; GO:0001649; GO:0001657; GO:0001658; GO:0001822; GO:0001823; GO:0001934; GO:0001938; GO:0001958; GO:0002043; GO:0002062; GO:0002244; GO:0002320; GO:0003007; GO:0003129; GO:0003139; GO:0003148; GO:0003149; GO:0003163; GO:0003180; GO:0003184; GO:0003197; GO:0003279; GO:0003323; GO:0005125; GO:0005576; GO:0005788; GO:0007498; GO:0008083; GO:0008201; GO:0008284; GO:0008285; GO:0009791; GO:0010453; GO:0010467; GO:0010628; GO:0010629; GO:0010718; GO:0021537; GO:0030224; GO:0030225; GO:0030501; GO:0030509; GO:0030513; GO:0032092; GO:0032967; GO:0033085; GO:0033088; GO:0035990; GO:0035993; GO:0039706; GO:0042056; GO:0042306; GO:0042476; GO:0043065; GO:0043068; GO:0045603; GO:0045606; GO:0045662; GO:0045669; GO:0045778; GO:0045786; GO:0045839; GO:0045843; GO:0045892; GO:0045893; GO:0045944; GO:0048286; GO:0048392; GO:0048661; GO:0048745; GO:0048863; GO:0050679; GO:0055007; GO:0055020; GO:0060391; GO:0060425; GO:0060426; GO:0060433; GO:0060438; GO:0060441; GO:0060502; GO:0060503; GO:0060976; GO:0061036; GO:0061047; GO:0061626; GO:0070244; GO:0070700; GO:0071773; GO:0072104; GO:0072125; GO:0072179; GO:0072197; GO:0072200; GO:0090191; GO:0090194; GO:1900182; GO:1900745; GO:1901331; GO:1902894; GO:1904706; GO:1904753; GO:1905312; GO:2000005; GO:2000007; GO:2000636; GO:2001237"",""inventory_id"":""CYT_P12644"",""inventory_status"":""resource_annotated_candidate"",""keyword_ids"":""KW-0891; KW-0165; KW-0202; KW-0217; KW-0221; KW-0225; KW-1015; KW-0272; KW-0325; KW-0339; KW-1013; KW-0892; KW-0597; KW-1267; KW-1185; KW-0964; KW-0732"",""protein_names"":""Bone morphogenetic protein 4 (BMP-4) (Bone morphogenetic protein 2B) (BMP-2B)"",""query_id"":""CYTINV_REVIEWED"",""resource_annotation_status"":""reviewed"",""snapshot_path"":""research/cytokine_inventory/snapshots/uniprot_reviewed.tsv"",""snapshot_sha256"":""27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c"",""source_url"":""https://www.uniprot.org/uniprotkb/P12644"",""species"":""Homo sapiens"",""taxon_id"":9606,""uniprot_accession"":""P12644""}"
